id,title,release date,genre,vote average,popularity,poster,original language,adult
333385,Mr. Right,2016-02-29,35 28 10749 80,6.5,12.249,/yuive5iOJF72ANOetEypK5SpfRv.jpg,en,0
19165,The Land Before Time V: The Mysterious Island,1997-09-12,16 10751 12,6.1,12.247,/nlsJfYQ3dwzvr6kwG60P0nh59Sa.jpg,en,0
34065,Pokémon: Destiny Deoxys,2004-07-22,10751 12 16 14,6.5,12.244,/uEeLCGLIXH1ElS53hyUQInJB0Ub.jpg,ja,0
196750,Ghost in the Shell Arise - Border 1: Ghost Pain,2013-06-22,28 16 80 878,7.1,12.242,/p0kHK9nJoLzpqa6tqOzPgPkdxYN.jpg,ja,0
45202,The Housemaid,2010-05-13,53 18,6.4,12.24,/tx1aeNr7GGChRrcZ9lMV2DwEvgo.jpg,ko,0
513367,Invisible Hentai Man,2013-12-04,,0.0,12.236,/lc9A02TumBIM1UHPSr9x0Xz9oUv.jpg,ja,0
9427,The Full Monty,1997-08-13,35,7.0,12.234,/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg,en,0
828397,Ben Gen 10,2021-04-10,,5.5,12.232,/jpRxcK8MWOlJjfuAfqs6Tgt7npz.jpg,en,0
53172,Henry's Crime,2010-01-14,80 35,5.8,12.231,/1i1sDWOZecbUZ4Yp9DG5UiTBBRl.jpg,en,0
38051,Normal,2007-09-10,18,5.5,12.231,/i833frx7UyaJCW8y0RK5wj4xBzn.jpg,en,0
9446,Jungle 2 Jungle,1997-03-04,35 10751,5.3,12.229,/dOTtdHNmdKaE8GrC6arlZA08o7h.jpg,en,0
228088,Once Upon a Time: The Super Heroes,2001-12-23,99 10770,5.8,12.228,/b6760qS8pEb3elWp4e7KPQsGliC.jpg,fr,0
11169,Spartan,2004-03-12,9648 28 18 53 80,6.2,12.228,/tzN2YDM1t0RpB523HYTurJvbclv.jpg,en,0
9986,Charlotte's Web,2006-12-07,35 10751 14,6.2,12.225,/gqg3ruuEDQ6XmXjFGrTDrk58xJg.jpg,en,0
467342,Destruction: Los Angeles,2017-09-21,28 12,5.3,12.223,/1Q25oOJ7K6bTCdCukMIwHoLPTx.jpg,en,0
9059,Tales from the Crypt: Demon Knight,1995-01-13,27 35 53,6.8,14.656,/1A8q77No6KLdTqva25lNLYjtrBx.jpg,en,0
24126,Warlock: The Armageddon,1993-05-01,14 27 878,5.2,14.654,/qpRtxbnLb0qFP93db5vwDDXvWz2.jpg,en,0
4597,Armored,2009-12-04,28 80 18 53 9648,5.7,14.654,/oQrAXGkBy84FyGpWrY71ptqs7zD.jpg,en,0
910,The Big Sleep,1946-08-23,80 9648 53,7.7,14.654,/pZUBI77RMu652QmtWL9RBWF1uO6.jpg,en,0
11812,The Sweetest Thing,2002-04-12,10749 35,5.5,14.653,/74mjZ4PiWmlSCUWFySUCbNFiWk3.jpg,en,0
586461,Swallow,2020-01-15,53,6.6,14.648,/40Zrwud1EVxNvcjQkotZo7jmr4L.jpg,en,0
54445,S.W.A.T.: Firefight,2011-03-01,28 80 53,5.7,14.648,/rXRaclgpBbGX2so1nTBpwUu24rH.jpg,en,0
17532,S. Darko,2009-04-28,53 80 878 9648,4.0,14.648,/aRYrV4EloKRgv0lCqzGtXFt3dXn.jpg,en,0
475220,In Fabric,2018-12-06,27 14 35,5.7,14.644,/2ndeOYvcEgRGV0c484ocmfhtma6.jpg,en,0
9753,Survival Island,2006-05-05,53 9648 18 10749,5.0,14.643,/ixgQMe3ot4cFnqUbwqwuu5qwDbL.jpg,en,0
881658,Bruce Springsteen & The E Street Band: The Legendary 1979 No Nukes Concerts,2021-11-16,,0.0,14.642,/8gxrrK3aMdH7NMbdAqS6HKHkeo3.jpg,en,0
64689,Killing Them Softly,2012-07-30,80 53,6.0,14.642,/heaz45kpFa4Oa7iLis0OBas68ls.jpg,en,0
11569,Hellraiser III: Hell on Earth,1992-09-11,27,5.7,14.642,/qnXEJp6KP6aIGWhNrg1fOKza4kp.jpg,en,0
520576,After the Rain,2018-05-25,10749 18,7.6,14.641,/fAx1Q5RsZ57w6evOLPf4iMEEMLR.jpg,ja,0
528985,Assimilate,2019-05-24,27 53 878,6.5,14.639,/jbMZEbL9FuhvHOS5Yivz5Vwbbhk.jpg,en,0
429918,Survival Family,2017-02-11,35 10751,7.4,14.638,/vJ85BpHI82BGGW3R1H6uivvQJHi.jpg,ja,0
4148,Revolutionary Road,2008-12-19,18 10749,6.9,14.637,/1jYKJEGcgbkEjlKuY94Dv7BVe1P.jpg,en,0
653247,Turu the Wacky Hen,2019-11-10,10751 16 10402 12,7.3,14.634,/xaG10x1C8dCHkNumSslH6jwzvpt.jpg,es,0
285423,Jarhead 2: Field of Fire,2014-08-14,10752 28,6.4,14.633,/s3LkjkwmmhECqQyCuJLG1t009Qq.jpg,en,0
1164,Babel,2006-09-08,18,7.2,14.632,/uGj7NH3rFsUOmSBiPxsv4EBqHk5.jpg,en,0
87496,The Company You Keep,2012-09-06,18 53,6.2,12.774,/vx6BAjBjj8vSdEURVToLMWVW0up.jpg,en,0
4170,Trade,2007-01-23,53,6.9,12.774,/x2ckiEGoYz2AomOeviEPqnhrw7Q.jpg,en,0
287233,Tom and Jerry: The Lost Dragon,2014-07-27,10751 16 35,5.9,12.773,/s2Tegfa5IOUkFx988FgTFZth189.jpg,en,0
652962,Half Brothers,2020-12-04,35 18,7.7,12.772,/Apl0WFx61trVOoxvc8Erd5cbP8X.jpg,en,0
438660,Policeman and Me,2017-03-25,35,7.0,12.771,/1RWccwpLwEjvjRANwVPD13ONs8Y.jpg,ja,0
86493,She Devils of the SS,1973-01-01,18 10752,4.1,12.768,/qbH4t4n1xr04ry8GiLCIRCUTRYD.jpg,de,0
571055,Down,2019-02-01,27 53 10770,6.6,12.767,/tWD5FXfXTRcYzXZLq0bg8hxmQrs.jpg,en,0
72976,Lincoln,2012-11-09,36 18,6.9,12.767,/oosQMP9sh9LF2xR2eKcQ1iSscWM.jpg,en,0
25749,Children of the Corn III: Urban Harvest,1995-09-12,53 27,4.8,12.767,/ioOJZ2EshEuYwThxAo8nuNAfT2t.jpg,en,0
74387,Goon,2012-01-06,35,6.5,12.766,/czTnUvy1jrfbzzDbX0xny4pozAQ.jpg,en,0
460071,Lizzie,2018-09-14,80 18 53,6.2,12.765,/z2iuBcwznen3kC9z4LeOzBSz1BB.jpg,en,0
575452,The Traitor,2019-05-23,18 80 53,7.8,12.762,/o2e3hWoVm5DFttvPRYaD0G3jrwi.jpg,it,0
462104,Counterpunch,2017-06-16,99,6.6,12.761,/pkV3UPUqAZ9YsUDVQ6KfqpxeVP6.jpg,en,0
369698,Viking,2016-12-29,36 28 18,5.0,12.76,/xxl0YHkYHHCetgnG2fgezUaQiHc.jpg,ru,0
24446,Holiday in Handcuffs,2007-12-09,10770 35 10749 10751,6.3,12.76,/cOHe3Otd2VUbvFlkuD3wKC0braB.jpg,en,0
9326,Romancing the Stone,1984-03-30,12 28 35 10749,6.7,12.759,/qfIlVOYZH5RiZ0ndFKUpr5Zn2Bx.jpg,en,0
212168,Ghost in the Shell Arise – Border 2: Ghost Whispers,2013-11-29,28 16 878 53,7.2,12.141,/eC8babU050Nwnss5CnAJyymGkB.jpg,ja,0
48844,The Search for Santa Paws,2010-10-12,10751 12,6.2,12.139,/rW6rXvT6AeNC4AUBC2HJiiLpwly.jpg,en,0
410129,The Apostle Peter: Redemption,2016-08-02,18,7.3,12.138,/gW6hVcJAI4mCYvGhERDBK4PHsjn.jpg,en,0
4351,Bordertown,2007-02-15,80 18 9648 53,6.3,12.138,/c0AR36VzvB5ileCoMfSlV9bFsVn.jpg,en,0
388440,The Curse of Sleeping Beauty,2016-05-05,14 27,4.9,12.134,/wO6If1l2Uv5RIngEyZmcAcI2k28.jpg,en,0
16808,Pokémon Ranger and the Temple of the Sea,2006-07-15,10751 16 28 12 14 878,6.4,12.134,/fj9aVJP9bZGkB7NResSauAAImr0.jpg,ja,0
6520,First Knight,1995-07-07,28 12 18 10749,6.1,12.133,/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,en,0
2134,The Time Machine,1960-05-25,53 12 14 878 10749,7.4,12.133,/x3BOzx2rUc5c3gG9UCelzSxv8n4.jpg,en,0
87436,The ABCs of Death,2013-03-08,27,5.0,12.132,/dBSEA6P2bq7apsmORxV0a54puhL.jpg,en,0
18147,Unaccompanied Minors,2006-12-08,35 10751,6.0,12.128,/7yhaXxwxs1fIOyuPv3YuE2fea0t.jpg,en,0
308369,Me and Earl and the Dying Girl,2015-06-12,35 18,7.6,12.127,/eLjS2bLMjln2n2I73Xu6TaANPDZ.jpg,en,0
614587,Lupin III: The First,2019-12-06,12 28 16,7.4,12.126,/dnTuIOzW5TOgTIfFz9oGUgC1vO2.jpg,ja,0
554761,Falling,2020-10-02,18,6.8,12.126,/dvPMCVr1ILhf1q4JMGymSB8OQGl.jpg,en,0
51588,Prom,2011-04-29,35 10749,6.1,12.124,/pOYSCjYylOsEPkql3m9gcV1jycR.jpg,en,0
672647,The Map of Tiny Perfect Things,2021-02-12,14 10749,7.2,12.123,/6y3ev0rJFbHA1hU22UPmmfzBjrG.jpg,en,0
4512,The Assassination of Jesse James by the Coward Robert Ford,2007-09-07,28 18 37,7.0,12.123,/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg,en,0
444149,Hellraiser: Judgment,2018-02-13,27,5.3,12.122,/nYlSoysJVSvfKhMMKB6PLbXuWUK.jpg,en,0
124459,The Incredible Burt Wonderstone,2013-03-14,35,5.5,12.122,/iRUnMedYNuZD71FNPoCJFHgR4Kf.jpg,en,0
48231,A Dangerous Method,2011-09-30,18 53,6.3,12.119,/7aU2xjjFhZzQzYXa0UM5JW01N4m.jpg,en,0
182560,Dark Places,2015-04-08,53 9648 18 80,5.9,12.115,/acJXtT4ZX7nWIhOaCfSAGBxFw71.jpg,en,0
443009,Don't Worry He Won't Get Far on Foot,2018-04-04,35 18,6.7,13.256,/rKsiN37qMt8jad5GikZzSeevyI9.jpg,en,0
41180,The Client List,2010-07-19,18,5.6,13.256,/ucbfvXdzZFSpuybuNv3jThrr2Ow.jpg,en,0
691582,A Celebration of the Music from Coco,2020-03-29,10402 99,6.6,13.254,/nxSdUi8OZZYerwjBRbbFT3cRZ3T.jpg,en,0
596536,Danish Porno: Non-Stop-Super-Show,1974-01-18,35,0.0,13.253,/eDBrY6X9s9coS1LO1ueV8uha1Tg.jpg,en,0
2362,Westworld,1973-08-15,12 878 37,6.7,13.253,/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg,en,0
647375,Marvel Studios: Expanding the Universe,2019-11-12,99,6.1,13.249,/dU7qXzttvOUvSlwwpEFQDsLnThK.jpg,en,0
6552,Idle Hands,1999-04-30,35 27 14,6.1,13.248,/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg,en,0
205,Hotel Rwanda,2004-03-04,18 36 10752,7.7,13.248,/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,en,0
59,A History of Violence,2005-09-23,18 53 80,7.2,13.246,/rrc6GiAKHDrUjp8OmdVng9hRWBn.jpg,en,0
504212,Virgin 2: Not a Porn Movie,2009-05-28,18,6.3,13.245,/lyY6B3FK6uCXetrD6ZpI6tpjohx.jpg,id,0
480434,Dreamland,2019-11-27,53 18,6.4,13.243,/v8ax79K6TZEnMqSS5ePrNCnrK8R.jpg,en,0
16716,A Christmas Carol,1999-12-05,18 14,7.0,13.243,/oi1NcVDXlFEsdpLp37BJmFbVlg9.jpg,en,0
14219,Skinwalkers,2006-03-20,14 28 27,5.0,13.239,/3wHzoF0C6taZ9gLz6NRnHdfpzTn.jpg,en,0
5851,Showtime,2002-03-14,28 35,5.5,13.238,/8sIooUxXZo2blCVuAYbL2wkdUfD.jpg,en,0
422715,The Bride,2017-01-19,9648 27 53,5.9,13.235,/aKKanGgtgHxrdb1e7OKxbvpio04.jpg,ru,0
12795,Another Gay Movie,2006-04-28,35 10749,6.0,13.234,/j8U059o7q2PG5LDxO2jyTTUBxYR.jpg,en,0
325189,Teen Beach 2,2015-06-26,10770 10751 35 14,6.8,13.233,/AdqZVbaUAEnmRjYr13Rmnb7ZvIS.jpg,en,0
10782,Basic,2003-04-18,28 18 9648 53 80,6.5,13.233,/uXgx1wQgH7KhqK2Y4ZeicPd9PaN.jpg,en,0
529216,Mirage,2018-11-30,878 53 18 10749 9648,7.5,13.714,/oLO9y7GoyAVUVoAWD6jCgY7GQfs.jpg,es,0
678703,Casa de muñecas para adultos,1987-01-01,,4.8,13.713,/eN7pzZO4p9AcaS3xVL71RwDUJy6.jpg,es,0
442495,Sexology,2016-12-22,99,6.0,13.713,/7zZkScN9TC66WiRwx76ZS7PpWy3.jpg,en,0
252444,Get Married If You Can,2014-02-14,35 10749,7.3,13.712,/yQWtOngnl0w5KGsVCkhUlIcoF82.jpg,es,0
533592,Scooby-Doo! and the Gourmet Ghost,2018-08-28,16 12 80 10751 35,8.1,13.711,/AtHngeqD4K1Oj01ulWc1aDJhU8H.jpg,en,0
296100,The Night Before,2015-11-20,35 12 14,6.1,13.706,/vkCYMgfwAtqCvtGUNXtXKs7pn6Q.jpg,en,0
17037,I'll Be Home for Christmas,1998-11-13,35 10751,5.7,13.706,/vzxvMRJtXfqdiwBYzDJXDSIOYWi.jpg,en,0
250480,The Many Adventures of Winnie the Pooh,1977-03-11,16 10751,7.3,13.702,/2xwaFVLv5geVrFd81eUttv7OutF.jpg,en,0
6877,Failure to Launch,2006-03-10,35,5.8,13.702,/wQrNTe7VDytVDet9Jus6RDKEPYZ.jpg,en,0
918,Blind Date,1987-03-27,35 10749,6.0,13.702,/cLb3akSpZhU5qkmCO46IHfJtcs0.jpg,en,0
459202,Boo 2! A Madea Halloween,2017-10-20,27 35,5.7,13.7,/5nvP4etJ8ecQv8qZM08dK4BAzdK.jpg,en,0
437620,ReLIFE,2017-04-15,35 18 10749,7.9,13.699,/tvvylMdvnDrypXH7kYMhjH3XPTK.jpg,ja,0
36819,Time Bandits,1981-07-13,10751 14 878 12 35,6.6,13.694,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,en,0
519255,Bel Canto,2018-09-13,18 10402 53 10749,5.7,13.693,/2pRvnOhFdANmdzDXfuLlZV9jwSb.jpg,en,0
49517,Tinker Tailor Soldier Spy,2011-09-16,18 53 9648,6.6,13.692,/hkzLFj4u6RLumrkkkWTUrFAupUN.jpg,en,0
9449,The Borrowers,1997-12-05,12 14 28 35 10751,6.0,13.691,/5eYYSd7GkOr7npjio7ce21UU8Um.jpg,en,0
406761,Hotel Artemis,2018-06-07,53 878 28,6.0,13.686,/vaZMpZOhhkKOYz0MHCx4vDABwgP.jpg,en,0
402298,Denial,2016-09-30,18 36,6.8,13.685,/nDa2t1jxRXQ2QnIqOlBNpVHoEg3.jpg,en,0
396330,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,2016-06-21,16 10751 12 28 35,6.7,13.683,/7RtELjwhVXCDmhg8ZzQSNQsheo5.jpg,en,0
1433,The Devil's Backbone,2001-04-20,14 18 27 53,7.3,13.683,/es3NIsfzm3rlyjzqDV2fCoJRwTX.jpg,es,0
538225,Deadwood: The Movie,2019-05-31,37 10770,6.8,13.911,/fCQ13cqd02dop7Chkov0fPl4r3t.jpg,en,0
816,Austin Powers: International Man of Mystery,1997-05-02,878 35 80,6.5,13.911,/qSvfLwdDBLjZaPwA7qdn0yYePq5.jpg,en,0
14359,Doubt,2008-02-27,18,7.2,13.908,/9lypT2ghNuUPYVJf66oe4fKvUqI.jpg,en,0
1807,Elephant,2003-09-20,80 18,7.1,13.908,/1a4VU9z2hxEvugHMK7VsobB9xTX.jpg,en,0
7553,Waiting...,2005-10-07,35,6.3,13.907,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg,en,0
801,Good Morning Vietnam,1987-12-23,35 18 10752,7.4,13.906,/rcod81d34X1avhRIKBOQ4BsHtYZ.jpg,en,0
13092,How to Lose Friends & Alienate People,2008-10-02,35 10749 18,6.0,13.905,/1BC1aUOIpP7Vg7RlAA7fzUhDIRy.jpg,en,0
212153,Persona 3 the Movie: #1 Spring of Birth,2013-11-23,16 28 14,7.3,13.9,/hM8CcSlEFjo3vAIFJY3LyuSloU5.jpg,ja,0
15359,Wonder Woman,2009-03-03,28 12 16 14 878,7.3,13.899,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,en,0
2322,Sneakers,1992-09-09,35 80 18,6.9,13.898,/pY7wNO4J0QMAH9Q4nJL3QLlPVvC.jpg,en,0
11418,National Lampoon's European Vacation,1985-07-25,12 35 10749,6.2,13.897,/6AhVFxvDs2WZgfpC0bm2n2mshaa.jpg,en,0
601844,Becky,2020-07-23,53 80 27,6.4,13.896,/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg,en,0
10438,Beethoven's 2nd,1993-12-14,10751 35,5.5,13.888,/biH5hW1BRfEr13oCizuAzpdBf2l.jpg,en,0
4464,Seabiscuit,2003-07-22,18 36,7.0,13.888,/5m7NfZvxYsSm2YBCJ2VPQf8ziKr.jpg,en,0
599,Sunset Boulevard,1950-08-10,18,8.4,13.886,/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg,en,0
293970,The Final Girls,2015-10-09,35 27,6.5,13.883,/gQYKSRVo5iZACFOY6x50RblI6rx.jpg,en,0
19277,In Hell,2003-11-24,28 18 53,6.3,13.883,/vE2fYcP07fbIHoouATNErRQuNrw.jpg,en,0
564145,The Snow Queen: Mirror Lands,2018-12-21,10751 16 12 35 14,7.9,13.88,/8251dVxltnhqbt2DaO9bwJYmvAK.jpg,ru,0
837,Videodrome,1983-02-04,27 9648 878,7.3,14.157,/dBqp1SxlqnJEHYDM9sNelXoQsO1.jpg,en,0
20178,World's Greatest Dad,2009-08-20,35 10749 18,6.6,14.153,/iOLwNp7tTXCUcXe9X5UC98AaWql.jpg,en,0
11868,Dracula,1958-05-22,27,7.3,14.152,/1L45hwUu1P4NRhbRRrE5d9oHamm.jpg,en,0
11009,Saturday Night Fever,1977-12-16,18 10402,6.7,14.15,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,en,0
335462,Wolf Warrior,2015-04-02,28 10752,6.3,14.149,/mReenwCaoffLshl8MvoGAPjVL10.jpg,zh,0
466550,Drive,2019-11-01,28 53,5.7,14.148,/1ZUNyvVGTPkeBVXXTMnhIRoXlfo.jpg,hi,0
14912,18 Year Old Virgin,2009-01-20,35,3.8,14.148,/xWMNDjRSKAzrQM9FBBdJoSX8DFG.jpg,en,0
641790,Trauma Center,2019-12-06,28 53,5.7,14.145,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg,en,0
6620,Sabrina,1954-09-10,35 18 10749,7.6,14.142,/8vvgKw3DbEPNlJAdHe7xXzhb2gN.jpg,en,0
180305,Mercy,2014-10-07,53 27,4.9,14.141,/wiYki9Cz1SCsKzERLd9dABC8Q5r.jpg,en,0
38843,Ramona and Beezus,2010-07-23,35 10751,6.5,14.14,/nBdwz67TKj9HDwpSxnCKIkXCQkp.jpg,en,0
315872,Mia madre,2015-04-16,18,6.6,14.139,/fkTsusFtFE5qvYkzFIben1aKsTn.jpg,it,0
520788,Mad World,2018-01-02,878,5.5,14.138,/8luuxpom0e0u8q3x4MtvKR0tozA.jpg,en,0
429662,Viceroy's House,2017-03-03,18 36,6.7,14.138,/qKd2pxSsJBPxotVEtpb8qeQblVs.jpg,en,0
10539,James and the Giant Peach,1996-04-12,12 16 10751 14 10402,6.5,14.138,/hCcndEHrNcfkDGcGgqcVGBgcBCA.jpg,en,0
497370,The Drug King,2018-12-19,80 28 18,6.2,14.137,/d3n0mUGIqISBjke1hrGVkF7P6CZ.jpg,ko,0
38939,Tales from the Crypt,1972-03-09,27,6.9,14.136,/gVY5oWR9id9ugnCAurChhssEsCP.jpg,en,0
961,The General,1926-12-25,28 12 35 18 10752,8.1,14.135,/dd2cviAare1rUoMiDmG2NuvFQEE.jpg,en,0
209403,Bad Words,2013-09-06,35,6.4,14.131,/9ZOz1GTFsrfGZNziZHupOvqUdub.jpg,en,0
481203,All the Devil's Men,2018-05-12,28,6.0,14.125,/pnlwh6CBBq5jB7G7OVxDsfz1b9v.jpg,en,0
688,The Bridges of Madison County,1995-05-28,18 10749,7.7,13.313,/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,en,0
880156,Goddamned Asura,2021-11-12,,0.0,13.309,/jW3cWwek5BAKlw0X6dm9qzUxAni.jpg,zh,0
9386,In the Line of Fire,1993-07-08,28 18 53 80 9648,7.0,13.309,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,en,0
702,A Streetcar Named Desire,1951-09-18,18,7.7,13.309,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,en,0
9614,Happy Gilmore,1996-02-16,35,6.6,13.307,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,en,0
891030,Nothing to Declare,2021-11-12,99,0.0,13.306,/dCNdH6ZWme5eZa6xuNE7NFdu3gp.jpg,en,0
432087,Back to Burgundy,2017-06-14,18 35,6.9,13.305,/m8Y433w0oaFyZnBUhXv5H180aqU.jpg,fr,0
2493,The Princess Bride,1987-09-25,12 10751 14 35 10749,7.6,13.304,/dvjqlp2sAhUeFjUOfQDgqwpphHj.jpg,en,0
521007,Superintelligence,2020-12-11,35 878 10749,6.0,13.303,/podzoGfamoxObotrMMoH2WIc8nj.jpg,en,0
11953,Kagemusha,1980-04-26,28 18 36 10752,7.9,13.303,/92Jv6K8prJ3LvNrO9GzB3VCpC1w.jpg,ja,0
595723,Franco Escamilla: bienvenido al mundo,2019-04-17,35,8.7,13.302,/l8Bn3Hr2mSRRRhuzspv9Ywj1Bbq.jpg,es,0
365995,Inside,2017-07-28,27 53,5.1,13.301,/hh6dCr2gQFh6qnBIzXXgQLKQ1Tn.jpg,en,0
576040,Malibu Rescue,2019-05-13,28 35 10751,6.4,13.297,/nUP0w4h689u6qbbkjfXO8yI8Zu1.jpg,en,0
5143,Hannah and Her Sisters,1986-02-07,35 18,7.6,13.297,/gARgIRb2QFRFVrsziwWE389u1pK.jpg,en,0
11460,Red Eye,2005-08-19,27 53,6.3,13.294,/5kM5hNuDIAvPluTOQKHqIREI6P1.jpg,en,0
586,Wag the Dog,1997-12-25,35 18,7.0,13.293,/kAwOj7t8ZeaniTFtLWVSKO79JxX.jpg,en,0
121606,Resolution,2012-04-20,27 53 9648,6.3,13.291,/gTZTCMmU7N0qTWJrSUOVBI70ZlA.jpg,en,0
395458,Suburbicon,2017-10-26,53 80 18 9648,5.8,12.439,/a3IHgSwO5jWPLcGjKqbQ7pxVGkq.jpg,en,0
210479,Locke,2014-04-10,18 53,6.9,12.439,/fMotwVtyUr833goyv7EzgAp0bCR.jpg,en,0
13929,Geri's Game,1997-11-24,16 10751,7.8,12.439,/8PdCk3T9EkcKniUviDogWFCXx28.jpg,en,0
342878,One Wild Moment,2015-06-24,35 18 10749,5.8,12.438,/A3vXymo0J89l5dR19jwXYWA6ePZ.jpg,fr,0
440918,Teen Spirit,2019-04-12,10402 18,6.1,12.432,/aFPqJZ9vOcH7QroNxXV5wefX2qe.jpg,en,0
1696,The Devil's Rejects,2005-07-22,18 27 80,6.8,12.431,/jh7DntVbhrNS4JkeEQW6QxcPWim.jpg,en,0
811847,Venom Coast,2021-03-27,27 53,3.0,12.43,/t6aEt4o0j2Hzm0CXuyYaram0Zu7.jpg,en,0
4614,The Sum of All Fears,2002-05-31,53 28 18,6.3,12.427,/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg,en,0
11692,The Adventures of Pluto Nash,2002-08-15,28 35 878,4.4,12.426,/96vvhLWWDosS1zRrfQ6XEGAzByL.jpg,en,0
16390,Scooby-Doo! and the Samurai Sword,2009-04-07,10751 9648 16 35 28 14,7.8,12.424,/7LoWIRjFsAYDDV3Fz2lk8HBAWt8.jpg,en,0
12508,Rock Star,2001-09-04,10402 18 35,6.7,12.422,/8pRMweo9WA1MvYOLsD2hWyFpZ1V.jpg,en,0
199373,The Frozen Ground,2013-07-11,53 80,6.3,12.421,/hHDj1h3lJvYd9Cervoswz9crhWg.jpg,en,0
12702,Critters 3,1991-12-11,35 27 878,5.1,12.419,/frjklbq23pRgBjhekEq6drQkrZm.jpg,en,0
9759,Cellular,2004-09-06,28 53,6.4,12.418,/AhD3qVfVmxz5CXDxctXwK5nmrOp.jpg,en,0
664416,Beastie Boys Story,2020-04-24,10402 99,7.8,12.414,/3ND0NgYAwktnXfNhA6dPwU8YbT7.jpg,en,0
455842,Elliot: The Littlest Reindeer,2018-11-08,16 10751 12,6.3,12.411,/ufcYhMgXtdL3OQBdR3G3p23pBni.jpg,en,0
11595,Another 48 Hrs.,1990-06-08,53 28 35 80 18,6.0,12.411,/2gQaZQ6REriS7Gclv1akT5Urwgf.jpg,en,0
16,Dancer in the Dark,2000-06-30,18 80,7.9,12.41,/9rsivF4sWfmBzrNr4LPu6TNJhXX.jpg,en,0
38780,Rampage,2009-08-14,28 18 80 53 9648,6.0,12.408,/a6N8QCsdWxAQvdob3oCHcsVyLvc.jpg,en,0
8974,The War of the Worlds,1953-08-13,878 28,6.9,12.408,/cpfPXIDKMWJEJSU2ji9PqVQm0w2.jpg,en,0
13939,Death Wish,1974-07-24,28,7.0,14.007,/n0MJPBLSCtt7DBYZGFsOfQkZCWt.jpg,en,0
1396,Mirror,1975-03-07,18 36,8.1,14.007,/phfHdNaa4AVN3dzKHo2FVwUXo4f.jpg,ru,0
738562,Game of Thrones: The Story So Far,2017-07-13,,8.0,14.005,/qYgvwSmED4xleNdpikT5YjCNBHG.jpg,en,0
88794,J. Edgar,2011-11-09,18 80 36,6.2,14.005,/hWHFPhGvCvfHbZCxJSR3n6GsXIf.jpg,en,0
788647,Kally's Mashup A very Kally's Birthday,2021-07-30,10402 10751 10770 10749,7.9,14.004,/noQ4i2WUGcN6n5cks1mW0Q45ZcR.jpg,es,0
12613,Street Fighter II: The Animated Movie,1994-08-06,16 28,6.9,14.004,/dZ1rqmE4eIhPbUCr7sn2Pw2wwGW.jpg,ja,0
399121,An Officer and a Spy,2019-09-30,36 18 53,7.1,14.003,/kqlzmKVBpGz7OMWfOXlK4y1m9Uz.jpg,fr,0
261103,Maya the Bee Movie,2014-09-11,10751 16,6.2,14.003,/pMQ88CvnQroSjxk4IhM7YNbcjTx.jpg,en,0
150028,Urusei Yatsura 6: Always My Darling,1991-08-16,28 12 16 35 10749,5.4,14.003,/dqnoZEmrgJOESQIjLKrWQ5vmELA.jpg,ja,0
35052,Cracks,2009-12-04,18 9648 53,6.7,14.003,/pSVWV04CAWfswP6rqiKJWv0XWzE.jpg,en,0
50671,The Resident,2011-02-10,53 9648,5.7,13.995,/hoZiRe5EK4vIUjvjRf1aUk5RVg4.jpg,en,0
763,Braindead,1992-08-13,27 35,7.4,13.995,/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg,en,0
7350,The Bucket List,2007-12-25,18 35,7.2,13.991,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,en,0
433498,Papillon,2017-09-07,18 36 80,7.4,13.983,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,en,0
416477,The Big Sick,2017-03-30,35 18 10749,7.4,13.983,/qquEFkFbQX1i8Bal260EgGCnZ0f.jpg,en,0
13486,The Scorpion King 2: Rise of a Warrior,2008-07-19,28 12 14 878,4.6,13.982,/gry3TaU8u1C17dSW14PXi8RS6eA.jpg,en,0
472983,Invader ZIM: Enter the Florpus,2019-08-16,10751 16 35 878 10770,7.5,13.976,/waaPtmhVFgieG021OwoEPTkbltI.jpg,en,0
890868,The Job of Songs,2021-11-12,99,0.0,13.967,/tKzcUCCJ3pHdAHEkG0d6C8J2aUe.jpg,en,0
